(0.852821,0.287569)
(0.344439,0.831482)
(-0.409558,0.801412)
(-0.878129,0.197206)
(-0.70611,-0.55804)
(-1.73277e-05,-0.9)
(0.712882,-0.549363)
(0.867393,0.240062)
(0.318739,0.841668)
(-0.500007,0.748327)
(-0.899848,0.0165388)
(-0.518224,-0.735829)
(0.329031,-0.837699)
(0.882707,-0.175579)
(0.616558,0.655634)
(-0.240029,0.867402)
(-0.868855,0.234713)
(-0.636387,-0.636405)
(0.245379,-0.865904)
(0.878137,-0.197167)
(0.583643,0.685099)
(-0.344437,0.831482)
(-0.897952,0.0606816)
(-0.443601,-0.783083)
(0.52273,-0.732635)
(0.882711,0.175562)
(0.191784,0.879329)
(-0.735822,0.518233)
(-0.757388,-0.486173)
(0.175574,-0.882708)
(0.88768,-0.148408)
(0.443628,0.783067)
(-0.592021,0.677873)
(-0.83149,-0.34442)
(0.0717274,-0.897137)
(0.878136,-0.197173)
(0.438778,0.785795)
(-0.636409,0.636383)
(-0.780335,-0.448416)
(0.240045,-0.867397)
(0.899577,0.0275993)
(0.175604,0.882702)
(-0.825016,0.35965)
(-0.518235,-0.735821)
(0.624588,-0.647989)
(0.748328,0.500005)
(-0.369771,0.82053)
(-0.867405,-0.240019)
(0.115641,-0.89254)
(0.9,5.10634e-06)
(0.104673,0.893892)
(-0.878136,0.197172)
(-0.277044,-0.856298)
(0.831499,-0.344396)
(0.399696,0.806376)
(-0.783082,0.443602)
(-0.476827,-0.763306)
(0.748312,-0.500029)
(0.513688,0.739002)
(-0.735824,0.518231)
(-0.513682,-0.739007)
(0.748321,-0.500016)
(0.476807,0.763319)
(-0.783071,0.443622)
(-0.399709,-0.80637)
(0.831497,-0.344403)
(0.277043,0.856299)
(-0.878126,0.197217)
(-0.10471,-0.893888)
(0.9,0)
(0.438795,0.785785)
(-0.481498,0.760368)
(-0.897138,-0.0717143)
(-0.344415,-0.831492)
(0.592026,-0.677868)
(0.867398,0.240041)
(0.148422,0.887677)
(-0.748323,0.500013)
(-0.7574,-0.486154)
(0.153866,-0.88675)
(0.879325,-0.1918)
(0.500013,0.748323)
(-0.522732,0.732633)
(-0.867399,-0.240041)
(-0.0607002,-0.897951)
(0.831492,-0.344414)
(0.583663,0.685082)
(-0.481498,0.760368)
(-0.865909,-0.245359)
(5.3662e-08,-0.9)
(0.868855,-0.234715)
(0.443608,0.783078)
(-0.655618,0.616575)
(-0.748323,-0.500013)
(0.329052,-0.83769)
(0.88675,0.153866)
(0.016566,0.899848)
(-0.882706,0.175583)
(-0.318747,-0.841665)
(0.783078,-0.443609)
(0.549344,0.712896)
(-0.636396,0.636397)
(-0.7061,-0.558052)
(0.481498,-0.760368)
(0.801405,0.409574)
(-0.344416,0.831491)
(-0.852827,-0.287551)
(0.240043,-0.867398)
(0.876905,0.202576)
(-0.17558,0.882707)
(-0.885789,-0.159305)
(0.153866,-0.88675)
(0.885789,0.159303)
(-0.175582,0.882706)
(-0.876905,-0.202576)
(0.240041,-0.867399)
(0.852827,0.287553)
(-0.344416,0.831491)
(-0.801402,-0.409578)
(0.4815,-0.760367)
(0.706102,0.55805)
(-0.636394,0.636398)
(-0.549345,-0.712896)
(0.783078,-0.443609)
(0.318746,0.841666)
(-0.882707,0.17558)
(-0.0165694,-0.899847)
(0.886749,0.153869)
(-0.329051,0.837691)
(-0.748324,-0.500012)
(0.655619,-0.616574)
(0.443608,0.783079)
(-0.868854,0.234718)
(3.07209e-06,-0.9)
(0.865909,0.245358)
(-0.481497,0.760369)
(-0.583662,-0.685083)
(0.831492,-0.344414)
(0.0607017,0.897951)
(-0.867399,-0.240039)
(0.522733,-0.732632)
(0.500013,0.748323)
(-0.879325,0.191802)
(0.153862,-0.88675)
(0.757399,0.486154)
(-0.748323,0.500013)
(-0.148419,-0.887678)
(0.867398,0.240045)
(-0.592026,0.677868)
(-0.344415,-0.831491)
(0.897138,0.0717175)
(-0.481495,0.76037)
(-0.438801,-0.785782)
(0.9,-6.56595e-06)
(-0.448408,0.78034)
(-0.443611,-0.783077)
(0.899576,0.0276083)
(-0.500014,0.748322)
(-0.359663,-0.82501)
(0.886749,0.153871)
(-0.624571,0.648005)
(-0.175585,-0.882706)
(0.820533,0.369765)
(-0.783078,0.443608)
(0.115652,-0.892538)
(0.636393,0.636399)
(-0.893891,0.104685)
(0.481494,-0.760371)
(0.277065,0.856291)
(-0.831491,-0.344415)
(0.806369,-0.399712)
(-0.240046,0.867397)
(-0.476827,-0.763306)
(0.882707,0.175578)
(-0.738989,0.513708)
(0.153867,-0.88675)
(0.513698,0.738995)
(-0.882705,-0.175588)
(0.76331,-0.47682)
(-0.24004,0.867399)
(-0.399707,-0.806371)
(0.83149,0.344419)
(-0.856292,0.277063)
(0.481494,-0.760371)
(0.104687,0.893891)
(-0.636395,-0.636397)
(0.892539,0.115647)
(-0.783075,0.443614)
(0.369757,-0.820536)
(0.175582,0.882707)
(-0.648004,-0.624572)
(0.886749,0.153871)
(-0.82501,0.359665)
(0.500012,-0.748324)
(-0.0276033,0.899577)
(-0.443605,-0.78308)
(0.780344,0.448401)
(-0.9,2.89661e-06)
(0.785783,-0.438799)
(-0.481501,0.760366)
(0.0717092,-0.897139)
(0.344418,0.83149)
(-0.677871,-0.592022)
(0.867397,0.240045)
(-0.887676,0.148427)
(0.748321,-0.500016)
(-0.486162,0.757395)
(0.153856,-0.886752)
(0.191804,0.879324)
(-0.500015,-0.748321)
(0.732635,0.522729)
(-0.867401,-0.240033)
(0.897951,-0.0606894)
(-0.831491,0.344416)
(0.685089,-0.583655)
(-0.481491,0.760372)
(0.245357,-0.86591)
(-8.96263e-08,0.9)
(-0.234716,-0.868855)
(0.443613,0.783075)
(-0.616565,-0.655627)
(0.748321,0.500015)
(-0.837695,-0.32904)
(0.88675,0.153862)
(-0.899848,0.0165637)
(0.882708,-0.175577)
(-0.841667,0.318744)
(0.783078,-0.443609)
(-0.712891,0.549351)
(0.636402,-0.636391)
(-0.558046,0.706105)
(0.4815,-0.760367)
(-0.409583,0.8014)
(0.344426,-0.831487)
(-0.287562,0.852824)
(0.240048,-0.867397)
(-0.202575,0.876906)
(0.17557,-0.882709)
(-0.159305,0.885789)
(0.15387,-0.886749)
(-0.159325,0.885785)
(0.175563,-0.88271)
(-0.202568,0.876907)
(0.240041,-0.867399)
(-0.287555,0.852826)
(0.344419,-0.83149)
(-0.409577,0.801403)
(0.481494,-0.76037)
(-0.558041,0.706109)
(0.636377,-0.636415)
(-0.712903,0.549335)
(0.783075,-0.443615)
(-0.841674,0.318724)
(0.882706,-0.175583)
(-0.899848,0.0165432)
(0.886752,0.153855)
(-0.837687,-0.329059)
(0.74831,0.500032)
(-0.61659,-0.655604)
(0.443619,0.783072)
(-0.234723,-0.868853)
(6.92069e-06,0.9)
(0.24535,-0.865912)
(-0.481485,0.760376)
(0.685067,-0.583681)
(-0.831499,0.344398)
(0.897951,-0.0606964)
(-0.867403,-0.240026)
(0.732623,0.522746)
(-0.500021,-0.748317)
(0.191784,0.879329)
(0.153849,-0.886753)
(-0.486156,0.757398)
(0.748332,-0.499999)
(-0.887673,0.148447)
(0.867403,0.240025)
(-0.677876,-0.592017)
(0.344425,0.831488)
(0.0717023,-0.897139)
(-0.481483,0.760377)
(0.785773,-0.438817)
(-0.9,-1.75589e-05)
(0.78034,0.448407)
(-0.443623,-0.78307)
(-0.0276238,0.899576)
(0.500006,-0.748328)
(-0.825018,0.359646)
(0.886752,0.153851)
(-0.647999,-0.624577)
(0.175562,0.882711)
(0.369738,-0.820545)
(-0.783072,0.44362)
(0.89254,0.11564)
(-0.6364,-0.636392)
(0.104694,0.89389)
(0.481488,-0.760374)
(-0.856286,0.277083)
(0.831482,0.344437)
(-0.399701,-0.806374)
(-0.240033,0.867401)
(0.763321,-0.476802)
(-0.882707,-0.175581)
(0.513681,0.739007)
(0.15386,-0.886751)
(-0.739,0.513691)
(0.882711,0.175557)
(-0.476833,-0.763302)
(-0.24004,0.867399)
(0.806371,-0.399706)
(-0.831489,-0.344422)
(0.277059,0.856293)
(0.4815,-0.760367)
(-0.89389,0.104692)
(0.636407,0.636385)
(0.115673,-0.892536)
(-0.783082,0.443602)
(0.820541,0.369746)
(-0.175565,-0.88271)
(-0.624566,0.64801)
(0.886748,0.153878)
(-0.359683,-0.825002)
(-0.500008,0.748326)
(0.899576,0.027615)
(-0.443593,-0.783087)
(-0.448426,0.780329)
(0.9,-2.73092e-05)
(-0.438771,-0.785799)
(-0.481518,0.760355)
(0.897137,0.0717311)
(-0.344409,-0.831494)
(-0.592021,0.677873)
(0.867405,0.240018)
(-0.148412,-0.887679)
(-0.748315,0.500025)
(0.757392,0.486166)
(0.153849,-0.886753)
(-0.879326,0.191796)
(0.499996,0.748334)
(0.522716,-0.732644)
(-0.867401,-0.240032)
(0.0607019,0.897951)
(0.831492,-0.344414)
(-0.583662,-0.685083)
(-0.481497,0.760369)
(0.865911,0.245352)
(-1.76711e-05,-0.9)
(-0.868861,0.234692)
(0.443602,0.783082)
(0.655609,-0.616585)
(-0.748312,-0.500029)
(-0.329044,0.837693)
(0.886747,0.153882)
(-0.0165832,-0.899847)
(-0.882707,0.175581)
(0.318733,0.841671)
(0.783091,-0.443586)
(-0.549361,-0.712883)
(-0.636384,0.636408)
(0.706111,0.558039)
(0.481482,-0.760378)
(-0.801415,-0.409553)
(-0.344435,0.831483)
(0.852824,0.28756)
(0.240034,-0.867401)
(-0.876899,-0.202602)
(-0.175586,0.882706)
(0.885793,0.159282)
(0.153869,-0.886749)
(-0.885785,-0.159328)
(-0.17557,0.882709)
(0.876905,0.202579)
(0.240056,-0.867394)
(-0.85282,-0.287574)
(-0.34439,0.831502)
(0.801416,0.409552)
(0.481474,-0.760383)
(-0.706087,-0.558069)
(-0.636405,0.636387)
(0.549388,0.712863)
(0.783098,-0.443574)
(-0.318779,-0.841653)
(-0.882717,0.175529)
(0.0165936,0.899847)
(0.886741,0.153918)
(0.329019,-0.837703)
(-0.748301,-0.500046)
(-0.655655,0.616535)
(0.443598,0.783084)
(0.86886,-0.234695)
(-2.92726e-05,-0.9)
(-0.865917,-0.245333)
(-0.48152,0.760354)
(0.583647,0.685096)
(0.831475,-0.344454)
(-0.0607535,-0.897947)
(-0.867402,-0.240028)
(-0.522706,0.732652)
(0.500013,0.748323)
(0.87932,-0.191824)
(0.153867,-0.88675)
(-0.757416,-0.486128)
(-0.748316,0.500023)
(0.148472,0.887669)
(0.867409,0.240005)
(0.592045,-0.677851)
(-0.344386,-0.831504)
(-0.89714,-0.0716932)
(-0.481479,0.76038)
(0.43877,0.785799)
(0.9,2.04555e-05)
(0.448365,-0.780364)
(-0.443565,-0.783103)
(-0.899577,-0.0275838)
(-0.499976,0.748348)
(0.359675,0.825005)
(0.886757,0.153823)
(0.62456,-0.648016)
(-0.175527,-0.882717)
(-0.820551,-0.369724)
(-0.783093,0.443583)
(-0.115687,0.892534)
(0.636403,0.636389)
(0.89389,-0.104693)
(0.481538,-0.760343)
(-0.277023,-0.856305)
(-0.831499,-0.344398)
(-0.806357,0.399736)
(-0.240052,0.867395)
(0.476829,0.763305)
(0.882701,0.175609)
(0.738994,-0.5137)
(0.153896,-0.886745)
(-0.513703,-0.738992)
(-0.882703,-0.175601)
(-0.763299,0.476839)
(-0.240037,0.8674)
(0.399754,0.806348)
(0.831508,0.344376)
(0.856296,-0.27705)
(0.481511,-0.76036)
(-0.104729,-0.893886)
(-0.636431,-0.636361)
(-0.892539,-0.115643)
(-0.783069,0.443625)
(-0.369776,0.820527)
(0.175583,0.882706)
(0.647982,0.624596)
(0.886749,0.153868)
(0.825022,-0.359637)
(0.500007,-0.748327)
(0.0276175,-0.899576)
(-0.443635,-0.783063)
(-0.780352,-0.448388)
(-0.9,-4.21206e-05)
(-0.785808,0.438755)
(-0.481491,0.760373)
(-0.0717028,0.897139)
(0.344381,0.831506)
(0.67785,0.592047)
(0.867409,0.240002)
(0.887686,-0.14837)
(0.74831,-0.500032)
(0.486116,-0.757424)
(0.153848,-0.886753)
(-0.191846,-0.879315)
(-0.500035,-0.748308)
(-0.732606,-0.52277)
(-0.867411,-0.239994)
(-0.897952,0.0606822)
(-0.831501,0.344392)
(-0.685066,0.583682)
(-0.481477,0.760381)
(-0.245386,0.865902)
(-2.20755e-05,0.9)
(0.234755,0.868844)
(0.443656,0.783051)
(0.616587,0.655607)
(0.748342,0.499984)
(0.837691,0.329049)
(0.886755,0.153837)
(0.899847,-0.0165704)
(0.882699,-0.175618)
(0.841658,-0.318765)
(0.783103,-0.443564)
(0.712867,-0.549382)
(0.636407,-0.636385)
(0.558068,-0.706088)
(0.48147,-0.760386)
(0.409544,-0.801419)
(0.344429,-0.831486)
(0.287558,-0.852825)
(0.240089,-0.867385)
(0.202608,-0.876898)
(0.175542,-0.882715)
(0.15935,-0.885781)
(0.153833,-0.886756)
(0.15935,-0.885781)
(0.175542,-0.882715)
(0.202608,-0.876898)
(0.240089,-0.867385)
(0.287558,-0.852825)
(0.344429,-0.831486)
(0.409544,-0.801419)
(0.48147,-0.760386)
(0.558068,-0.706088)
(0.636407,-0.636385)
(0.712867,-0.549382)
(0.783103,-0.443564)
(0.841658,-0.318765)
(0.882699,-0.175618)
(0.899847,-0.0165704)
(0.886755,0.153837)
(0.837691,0.329049)
(0.748342,0.499984)
(0.616587,0.655607)
(0.443656,0.783051)
(0.234755,0.868844)
(-2.20755e-05,0.9)
(-0.245386,0.865902)
(-0.481477,0.760381)
(-0.685066,0.583682)
(-0.831501,0.344392)
(-0.897952,0.0606822)
(-0.867411,-0.239994)
(-0.732606,-0.52277)
(-0.500035,-0.748308)
(-0.191846,-0.879315)
(0.153848,-0.886753)
(0.486116,-0.757424)
(0.74831,-0.500032)
(0.887686,-0.14837)
(0.867409,0.240002)
(0.67785,0.592047)
(0.344381,0.831506)
(-0.0717028,0.897139)
(-0.481491,0.760373)
(-0.785808,0.438755)
(-0.9,-4.21206e-05)
(-0.780352,-0.448388)
(-0.443635,-0.783063)
(0.0276175,-0.899576)
(0.500007,-0.748327)
(0.825022,-0.359637)
(0.886749,0.153868)
(0.647982,0.624596)
(0.175583,0.882706)
(-0.369776,0.820527)
(-0.783069,0.443625)
(-0.892539,-0.115643)
(-0.636431,-0.636361)
(-0.104729,-0.893886)
(0.481511,-0.76036)
(0.856296,-0.27705)
(0.831508,0.344376)
(0.399754,0.806348)
(-0.240037,0.8674)
(-0.763299,0.476839)
(-0.882703,-0.175601)
(-0.513703,-0.738992)
(0.153896,-0.886745)
(0.738994,-0.5137)
(0.882701,0.175609)
(0.476829,0.763305)
(-0.240052,0.867395)
(-0.806357,0.399736)
(-0.831499,-0.344398)
(-0.277023,-0.856305)
(0.481538,-0.760343)
(0.89389,-0.104693)
(0.636403,0.636389)
(-0.115687,0.892534)
(-0.783093,0.443583)
(-0.820551,-0.369724)
(-0.175527,-0.882717)
(0.62456,-0.648016)
(0.886757,0.153823)
(0.359675,0.825005)
(-0.499976,0.748348)
(-0.899577,-0.0275838)
(-0.443565,-0.783103)
(0.448365,-0.780364)
(0.9,0)
(0.616575,0.655618)
(-0.0662081,0.897561)
(-0.712896,0.549345)
(-0.882707,-0.175581)
(-0.438795,-0.785785)
(0.323906,-0.839693)
(0.856291,-0.277065)
(0.748323,0.500013)
(0.0606994,0.897951)
(-0.681488,0.587856)
(-0.876905,-0.202575)
(-0.344415,-0.831491)
(0.486155,-0.757399)
(0.899729,-0.0220869)
(0.513703,0.738992)
(-0.344415,0.831491)
(-0.887677,0.148422)
(-0.587856,-0.681488)
(0.287552,-0.852827)
(0.882707,-0.175582)
(0.583663,0.685082)
(-0.323905,0.839694)
(-0.893891,0.104688)
(-0.500013,-0.748323)
(0.448405,-0.780342)
(0.897561,0.0662089)
(0.318747,0.841665)
(-0.636396,0.636396)
(-0.83769,-0.329051)
(-0.0220865,-0.899729)
(0.825011,-0.359662)
(0.636396,0.636396)
(-0.36976,0.820535)
(-0.897561,-0.0662072)
(-0.234714,-0.868855)
(0.748322,-0.500014)
(0.706101,0.558052)
(-0.323907,0.839693)
(-0.897138,-0.0717139)
(-0.17558,-0.882707)
(0.806369,-0.39971)
(0.587855,0.681489)
(-0.522732,0.732633)
(-0.831491,-0.344416)
(0.159303,-0.885789)
(0.899729,-0.0220859)
(0.1918,0.879325)
(-0.831492,0.344414)
(-0.476823,-0.763308)
(0.681487,-0.587857)
(0.677868,0.592026)
(-0.500012,0.748323)
(-0.801403,-0.409576)
(0.323905,-0.839694)
(0.865909,0.245361)
(-0.175581,0.882707)
(-0.892538,-0.11565)
(0.066209,-0.897561)
(0.899576,0.0276104)
(-1.8776e-06,0.9)
(-0.899847,0.0165688)
(-0.0220841,-0.899729)
(0.899847,-0.0165676)
(2.68573e-06,0.9)
(-0.899576,-0.027607)
(0.0662068,-0.897561)
(0.892539,0.115649)
(-0.175581,0.882707)
(-0.865909,-0.245362)
(0.323907,-0.839693)
(0.801405,0.409573)
(-0.500016,0.748321)
(-0.677869,-0.592025)
(0.681487,-0.587857)
(0.476822,0.763309)
(-0.831492,0.344415)
(-0.191796,-0.879326)
(0.899729,-0.0220847)
(-0.159302,0.885789)
(-0.831492,-0.344413)
(0.522733,-0.732632)
(0.587855,0.681488)
(-0.806371,0.399707)
(-0.175579,-0.882707)
(0.897138,0.0717129)
(-0.323904,0.839694)
(-0.7061,-0.558053)
(0.748323,-0.500012)
(0.234717,0.868854)
(-0.897562,-0.0662051)
(0.369759,-0.820535)
(0.636396,0.636396)
(-0.825012,0.359659)
(-0.0220909,-0.899729)
(0.83769,0.329051)
(-0.636396,0.636396)
(-0.318751,-0.841664)
(0.897561,0.0662109)
(-0.44841,0.780338)
(-0.500008,-0.748326)
(0.893891,-0.104684)
(-0.323902,0.839695)
(-0.583663,-0.685082)
(0.882707,-0.175581)
(-0.287549,0.852828)
(-0.587853,-0.68149)
(0.887676,-0.148428)
(-0.344409,0.831494)
(-0.513699,-0.738995)
(0.899729,-0.0220891)
(-0.486156,0.757398)
(-0.344413,-0.831492)
(0.876906,0.202575)
(-0.681492,0.587851)
(-0.0607027,-0.897951)
(0.748324,0.500011)
(-0.85629,0.27707)
(0.323907,-0.839693)
(0.43879,0.785788)
(-0.882705,-0.175588)
(0.712898,-0.549341)
(-0.0662059,0.897562)
(-0.616574,-0.655619)
(0.9,2.73242e-06)
(-0.624574,0.648002)
(-0.022093,-0.899729)
(0.648003,0.624573)
(-0.9,6.79339e-07)
(0.655616,-0.616578)
(-0.0662128,0.897561)
(-0.549348,-0.712893)
(0.882707,0.175578)
(-0.785783,0.4388)
(0.323907,-0.839693)
(0.277058,0.856294)
(-0.748326,-0.500008)
(0.897951,-0.060694)
(-0.681488,0.587856)
(0.20258,-0.876904)
(0.34441,0.831494)
(-0.757397,-0.486157)
(0.899729,-0.0220889)
(-0.738994,0.5137)
(0.344419,-0.83149)
(0.148419,0.887678)
(-0.587858,-0.681486)
(0.852826,0.287554)
(-0.882707,0.175578)
(0.685083,-0.583662)
(-0.323915,0.83969)
(-0.104699,-0.893889)
(0.500022,0.748317)
(-0.780348,-0.448394)
(0.897561,0.066218)
(-0.841666,0.318746)
(0.636389,-0.636404)
(-0.329053,0.83769)
(-0.0220768,-0.899729)
(0.359673,0.825006)
(-0.636403,-0.636389)
(0.82054,0.369748)
(-0.897561,-0.0662192)
(0.868856,-0.234712)
(-0.748318,0.500021)
(0.558054,-0.706099)
(-0.323917,0.839689)
(0.0717048,-0.897139)
(0.175588,0.882705)
(-0.399718,-0.806366)
(0.587865,0.681479)
(-0.732629,-0.522738)
(0.831493,0.34441)
(-0.885788,-0.159311)
(0.899729,-0.0220979)
(-0.879324,0.191804)
(0.831491,-0.344417)
(-0.763306,0.476826)
(0.681483,-0.587862)
(-0.592035,0.67786)
(0.500014,-0.748322)
(-0.409587,0.801398)
(0.323901,-0.839695)
(-0.245361,0.865909)
(0.175585,-0.882706)
(-0.115652,0.892538)
(0.0662074,-0.897561)
(-0.0275991,0.899577)
(8.27936e-06,-0.9)
(0.0165721,0.899847)
(-0.0220816,-0.899729)
(0.0165428,0.899848)
(-1.73277e-05,-0.9)
(-0.0276009,0.899577)
(0.0662093,-0.897561)
(-0.115654,0.892538)
(0.175587,-0.882706)
(-0.245362,0.865908)
(0.323903,-0.839694)
(-0.409564,0.801409)
(0.499992,-0.748337)
(-0.592036,0.677859)
(0.681484,-0.58786)
(-0.763322,0.476801)
(0.831491,-0.344416)
(-0.879331,0.191775)
(0.899729,-0.022096)
(-0.885787,-0.159313)
(0.831482,0.344437)
(-0.732644,-0.522717)
(0.587864,0.681481)
(-0.399716,-0.806367)
(0.175587,0.882706)
(0.0717067,-0.897139)
(-0.323893,0.839698)
(0.558034,-0.706115)
(-0.748334,0.499996)
(0.868856,-0.23471)
(-0.897562,-0.0661937)
(0.820528,0.369775)
(-0.636402,-0.63639)
(0.359646,0.825018)
(-0.0221024,-0.899729)
(-0.329055,0.837689)
(0.636409,-0.636383)
(-0.841657,0.31877)
(0.897563,0.0661925)
(-0.780347,-0.448396)
(0.500021,0.748318)
(-0.104697,-0.89389)
(-0.323891,0.839699)
(0.685067,-0.583681)
(-0.88271,0.175563)
(0.852826,0.287555)
(-0.587867,-0.681478)
(0.148404,0.88768)
(0.344408,-0.831494)
(-0.739003,0.513687)
(0.899729,-0.0221008)
(-0.757396,-0.486159)
(0.344395,0.8315)
(0.202555,-0.87691)
(-0.68148,0.587865)
(0.89795,-0.0607059)
(-0.748325,-0.50001)
(0.27707,0.85629)
(0.323896,-0.839697)
(-0.785777,0.438811)
(0.882702,0.175607)
(-0.549336,-0.712903)
(-0.0662009,0.897562)
(0.655636,-0.616556)
(-0.9,-1.17943e-06)
(0.648021,0.624555)
(-0.0220911,-0.899729)
(-0.624586,0.647991)
(0.9,-2.28746e-05)
(-0.616583,-0.655611)
(-0.0662077,0.897561)
(0.712899,-0.54934)
(-0.882705,-0.17559)
(0.438788,0.785789)
(0.323909,-0.839692)
(-0.85629,0.277068)
(0.748331,0.500001)
(-0.0606735,-0.897952)
(-0.681493,0.587849)
(0.876908,0.202563)
(-0.344399,-0.831498)
(-0.486192,0.757375)
(0.899729,-0.0220735)
(-0.513675,-0.739012)
(-0.344411,0.831493)
(0.887679,-0.148413)
(-0.587883,-0.681465)
(-0.287524,0.852836)
(0.882712,-0.175553)
(-0.583641,-0.685101)
(-0.323878,0.839704)
(0.893886,-0.104723)
(-0.500006,-0.748327)
(-0.4484,0.780344)
(0.897559,0.0662401)
(-0.318736,-0.841669)
(-0.636426,0.636366)
(0.837685,0.329066)
(-0.0220478,-0.89973)
(-0.825013,0.359657)
(0.63638,0.636412)
(0.369742,-0.820543)
(-0.897562,-0.0662002)
(0.234662,0.868869)
(0.748294,-0.500056)
(-0.706099,-0.558054)
(-0.323906,0.839693)
(0.897134,0.0717627)
(-0.175543,-0.882714)
(-0.806357,0.399736)
(0.58789,0.681458)
(0.522723,-0.732639)
(-0.831505,-0.344383)
(-0.159297,0.88579)
(0.899728,-0.022124)
(-0.191815,-0.879322)
(-0.831471,0.344464)
(0.476856,0.763288)
(0.681506,-0.587835)
(-0.677845,-0.592053)
(-0.5,0.748331)
(0.80141,0.409562)
(0.323941,-0.83968)
(-0.865901,-0.24539)
(-0.17555,0.882713)
(0.892545,0.115604)
(0.0662018,-0.897562)
(-0.899577,-0.0275814)
(-6.03949e-06,0.9)
(0.899847,-0.0165864)
(-0.0220823,-0.899729)
(-0.899847,0.0165944)
(9.99655e-06,0.9)
(0.899578,0.0275574)
(0.0661698,-0.897564)
(-0.892536,-0.115673)
(-0.17561,0.882701)
(0.865916,0.245336)
(0.323881,-0.839703)
(-0.801393,-0.409596)
(-0.500025,0.748315)
(0.677903,0.591986)
(0.681515,-0.587824)
(-0.476851,-0.763291)
(-0.831513,0.344364)
(0.191825,0.87932)
(0.89973,-0.0220326)
(0.159271,-0.885795)
(-0.831476,-0.344453)
(-0.522689,0.732664)
(0.587845,0.681497)
(0.806379,-0.39969)
(-0.175608,-0.882701)
(-0.89714,-0.0716884)
(-0.323931,0.839684)
(0.706087,0.558069)
(0.7483,-0.500047)
(-0.234765,-0.868841)
(-0.897562,-0.0661954)
(-0.36973,0.820548)
(0.636395,0.636397)
(0.825002,-0.359684)
(-0.0220847,-0.899729)
(-0.837701,-0.329024)
(-0.636389,0.636403)
(0.318793,0.841648)
(0.897564,0.0661714)
(0.448429,-0.780328)
(-0.499986,-0.748341)
(-0.893888,0.104706)
(-0.323886,0.839701)
(0.58364,0.685102)
(0.882711,-0.17556)
(0.28751,-0.852841)
(-0.587817,-0.681521)
(-0.887674,0.148443)
(-0.344375,0.831508)
(0.513714,0.738985)
(0.899728,-0.0221288)
(0.486139,-0.757409)
(-0.344464,-0.831471)
(-0.876914,-0.202539)
(-0.681508,0.587832)
(0.060659,0.897953)
(0.748327,0.500006)
(0.85629,-0.27707)
(0.323951,-0.839676)
(-0.438756,-0.785807)
(-0.88271,-0.175565)
(-0.712879,0.549367)
(-0.066221,0.89756)
(0.616579,0.655615)
(0.9,2.93246e-05)
(0.624578,-0.647999)
(-0.022055,-0.89973)
(-0.648002,-0.624575)
(-0.9,-2.13066e-05)
(-0.655607,0.616587)
(-0.066205,0.897562)
(0.549382,0.712867)
(0.882715,0.175541)
(0.785794,-0.43878)
(0.323921,-0.839687)
(-0.277104,-0.856279)
(-0.748349,-0.499973)
(-0.897951,0.060703)
(-0.681477,0.587869)
(-0.202596,0.876901)
(0.344415,0.831492)
(0.757383,0.486181)
(0.899729,-0.022083)
(0.739008,-0.513679)
(0.34441,-0.831494)
(-0.14841,-0.887679)
(-0.587878,-0.681469)
(-0.852833,-0.287534)
(-0.882715,0.175538)
(-0.685113,0.583627)
(-0.323899,0.839696)
(0.104697,0.89389)
(0.499981,0.748344)
(0.780327,0.44843)
(0.897564,0.066169)
(0.841684,-0.318697)
(0.636381,-0.636411)
(0.329011,-0.837706)
(-0.0221031,-0.899729)
(-0.359704,-0.824993)
(-0.636414,-0.636379)
(-0.820516,-0.369803)
(-0.897565,-0.066161)
(-0.86886,0.234696)
(-0.748337,0.499991)
(-0.558033,0.706116)
(-0.323884,0.839702)
(-0.0717436,0.897136)
(0.175558,0.882711)
(0.399746,0.806352)
(0.587896,0.681453)
(0.732641,0.522721)
(0.831505,0.344384)
(0.885789,0.159302)
(0.899728,-0.0221151)
(0.879325,-0.191802)
(0.831478,-0.344448)
(0.763299,-0.476838)
(0.681522,-0.587816)
(0.591992,-0.677898)
(0.500028,-0.748313)
(0.409595,-0.801394)
(0.323877,-0.839705)
(0.245327,-0.865918)
(0.175598,-0.882703)
(0.115656,-0.892538)
(0.0662586,-0.897558)
(0.0276424,-0.899575)
(-3.88286e-05,-0.9)
(-0.0165174,-0.899848)
(-0.0221191,-0.899728)
(-0.0165174,-0.899848)
(-3.88286e-05,-0.9)
(0.0276424,-0.899575)
(0.0662586,-0.897558)
(0.115656,-0.892538)
(0.175598,-0.882703)
(0.245327,-0.865918)
(0.323877,-0.839705)
(0.409595,-0.801394)
(0.500028,-0.748313)
(0.591992,-0.677898)
(0.681522,-0.587816)
(0.763299,-0.476838)
(0.831478,-0.344448)
(0.879325,-0.191802)
(0.899728,-0.0221151)
(0.885789,0.159302)
(0.831505,0.344384)
(0.732641,0.522721)
(0.587896,0.681453)
(0.399746,0.806352)
(0.175558,0.882711)
(-0.0717436,0.897136)
(-0.323884,0.839702)
(-0.558033,0.706116)
(-0.748337,0.499991)
(-0.86886,0.234696)
(-0.897565,-0.066161)
(-0.820516,-0.369803)
(-0.636414,-0.636379)
(-0.359704,-0.824993)
(-0.0221031,-0.899729)
(0.329011,-0.837706)
(0.636381,-0.636411)
(0.841684,-0.318697)
(0.897564,0.066169)
